expert_start_step,rollout_step,success,reward,eef_nut_distance,nut_x,nut_y,nut_z,eef_x,eef_y,eef_z,action_dx,action_dy,action_dz,action_rx,action_ry,action_rz,action_gripper,latency_ms
0,35,0,0.0348146242380438,0.0969396518829649,-0.1111877757547329,0.1744397327455527,0.8299789458577245,-0.11013668188856027,0.09476676685774087,0.8851913522127683,-0.0689682886004448,0.10820668935775757,-0.19939914345741272,0.007306305691599846,-0.021892443299293518,0.06669140607118607,-0.9997346997261047,0.9343199999989338
0,36,0,0.03637126277299936,0.09460228156037725,-0.11118777575473274,0.1744397327455527,0.829978945858604,-0.11079976082756496,0.09587972445921505,0.8826834638707797,-0.0678655207157135,0.1048179492354393,-0.19846883416175842,0.006382163148373365,-0.023615363985300064,0.06177656352519989,-0.9995740056037903,0.8544180000171764
0,37,0,0.03794261930182555,0.09234221191326124,-0.11118777575473274,0.1744397327455527,0.8299789458590436,-0.11143070399703636,0.09694148222144235,0.8801889672950575,-0.06668924540281296,0.10214027017354965,-0.19844071567058563,0.005649767816066742,-0.02471938729286194,0.05656872317194939,-0.9993157386779785,0.7858820000024025
0,38,0,0.039528463318858786,0.09015569119911471,-0.11118777575473274,0.1744397327455527,0.8299789458592636,-0.11203197587129708,0.0979529036525591,0.8776979248618838,-0.06522427499294281,0.09988947212696075,-0.19842100143432617,0.005003080237656832,-0.025692284107208252,0.05163819342851639,-0.9988974928855896,0.7230800000002091
0,39,0,0.04112029418210229,0.08805100939670325,-0.11118777575473274,0.1744397327455527,0.8299789458593736,-0.11259989237215162,0.09890702855105386,0.8752094309275604,-0.0638468787074089,0.09764576703310013,-0.19830209016799927,0.00426589185371995,-0.026678919792175293,0.04685596749186516,-0.9982156157493591,0.8120119999830422
0,40,0,0.04271286193954587,0.08602928529800966,-0.11118777575473274,0.1744397327455527,0.8299789458594284,-0.11313320758438788,0.0998052531839506,0.8727217544294242,-0.06219301000237465,0.0954681932926178,-0.19863949716091156,0.003433635924011469,-0.027482416480779648,0.04202892631292343,-0.9971002340316772,0.6549130000053083
0,41,0,0.04431034898596964,0.08407568394355673,-0.11118777575473274,0.1744397327455527,0.8299789458594559,-0.11363360268619886,0.10066343313249967,0.8702256373583007,-0.060175083577632904,0.09397802501916885,-0.19988061487674713,0.0028412274550646544,-0.02804807387292385,0.0377332903444767,-0.9952753782272339,0.7145519999767203
0,42,0,0.04591285109044523,0.08218202338092466,-0.11118777575473274,0.1744397327455527,0.8299789458594696,-0.11410117232769176,0.1014902556372502,0.8677118343921114,-0.057823870331048965,0.09322143346071243,-0.20132482051849365,0.0019979162607342005,-0.02825329452753067,0.033669210970401764,-0.9922569990158081,0.6762979999734853
0,43,0,0.04751340967925373,0.08035008331065462,-0.11118777575473274,0.1744397327455527,0.8299789458594764,-0.11453231708786549,0.10228607025579717,0.8651755212697994,-0.05506093055009842,0.09357420355081558,-0.20285141468048096,0.0007994936895556748,-0.02811223641037941,0.02950873039662838,-0.9871572256088257,0.6802890000017214
0,44,0,0.04909630490688871,0.0785789634661032,-0.11118777575473274,0.1744397327455527,0.8299789458594797,-0.11490493754525864,0.10305417514005286,0.8626123393848565,-0.05111212655901909,0.09541032463312149,-0.20570586621761322,-0.000672159600071609,-0.028538778424263,0.025711072608828545,-0.9783647060394287,1.244880000001558
0,45,0,0.05064133644399467,0.07686496021607468,-0.11118777575473274,0.1744397327455527,0.8299789458594815,-0.11519131874627364,0.10380129883392451,0.8600190092256957,-0.045523807406425476,0.09771828353404999,-0.20838813483715057,-0.0022710056509822607,-0.029188664630055428,0.022108502686023712,-0.9630388021469116,0.8307280000394712
0,46,0,0.05211347494901625,0.07521714502386315,-0.11118777575473274,0.1744397327455527,0.8299789458594815,-0.11536266727718228,0.10452638598542423,0.8574072730252909,-0.038215748965740204,0.10063504427671432,-0.20932264626026154,-0.004455374088138342,-0.03031809628009796,0.01990661770105362,-0.9373127222061157,0.9015960000056111
0,47,0,0.0534756916618403,0.07363750807143132,-0.11118777575473274,0.1744397327455527,0.8299789458594815,-0.11538883961948981,0.10523718468464154,0.8547950897833797,-0.02807598188519478,0.10386466979980469,-0.20897692441940308,-0.0066985213197767735,-0.03185920789837837,0.018740329891443253,-0.8914157152175903,0.9116569999605417
0,48,0,0.054698605785205995,0.0721182459812674,-0.11118777575473274,0.1744397327455527,0.8299789458594815,-0.11524522534193148,0.10594534463996963,0.852184740245265,-0.017530452460050583,0.10800743103027344,-0.2100849449634552,-0.009019873104989529,-0.03391021117568016,0.017339544370770454,-0.8095240592956543,0.8224430000041139
0,49,0,0.055765508797499634,0.07064618592637853,-0.11118777575473274,0.1744397327455527,0.8299789458594815,-0.11492421975073917,0.10666557830629513,0.8495643118824288,-0.007289403583854437,0.11246134340763092,-0.212406724691391,-0.011260216124355793,-0.0360233448445797,0.01640329882502556,-0.6701999306678772,1.0724680000180342
0,50,0,0.0565415535585602,0.06931507771763266,-0.11120051980977697,0.1744208004665434,0.8298910753653859,-0.11445181626098606,0.10730168138380747,0.846892043689141,-0.0008374897879548371,0.11507482081651688,-0.22467604279518127,-0.013917316682636738,-0.03935210406780243,0.016366468742489815,-0.4475882053375244,0.9994050000159405
0,51,0,0.0570169532066088,0.068388854301519,-0.1112316995653192,0.17441835009143863,0.8296554637260948,-0.1140054880066382,0.10764527162163237,0.8441708859391168,0.011052546091377735,0.11942887306213379,-0.23152297735214233,-0.016184765845537186,-0.043273620307445526,0.014465105719864368,-0.16811808943748474,1.0465380000255209
0,52,0,0.05743260734428377,0.06778743436420877,-0.11124904211260588,0.17442457472510686,0.829299632050061,-0.11378785259868762,0.10778434673737132,0.8414557298096342,0.033285632729530334,0.12529170513153076,-0.22770507633686066,-0.018646221607923508,-0.047138746827840805,0.011204838752746582,0.12754899263381958,1.0383279999928163
0,53,0,0.05762884528716841,0.06746279957057147,-0.11131850552615088,0.1743569358955317,0.8289068515085704,-0.1137877788096264,0.10771793408693305,0.8391232820645032,0.06951482594013214,0.1306869387626648,-0.2120472937822342,-0.021795447915792465,-0.050451405346393585,0.006943348795175552,0.4939831793308258,0.9318510000184688
0,54,0,0.05766846206503902,0.0672700780958321,-0.11139040274299915,0.17427988983693446,0.8286533759687024,-0.11375729567925248,0.10762348085891087,0.837404625422473,0.1314374804496765,0.1372140645980835,-0.1704893261194229,-0.026251140981912613,-0.05458833649754524,-0.00404459098353982,0.767218828201294,0.7882109999854947
0,55,0,0.05765083953781465,0.06712775674699507,-0.11142154748030934,0.17423327721822643,0.8284882736971794,-0.11365779382591276,0.10759676669446482,0.8362799611512631,0.20538458228111267,0.14200691878795624,-0.11303938180208206,-0.031057143583893776,-0.057697441428899765,-0.015167869627475739,0.9116946458816528,0.8686850000003687
0,56,0,0.057588608989617956,0.06702959009476116,-0.11139613183880079,0.17424327915754925,0.8283129640663258,-0.11347989304319496,0.10766035226248752,0.8357518976996922,0.2777222692966461,0.14584453403949738,-0.04856041073799133,-0.03477132320404053,-0.05837647244334221,-0.01972068101167679,0.9696621894836426,0.8328830000436938
0,57,0,0.057479800614321036,0.06697317905349202,-0.1113143370664647,0.1743110507154302,0.8282053109507739,-0.11321822038214575,0.10779821490751823,0.835809560660056,0.34346261620521545,0.14330334961414337,0.021003028377890587,-0.03653834015130997,-0.05667627602815628,-0.021826190873980522,0.9899353384971619,0.8227380000107587
0,58,0,0.057343516667091615,0.06694167655928199,-0.11119292683174879,0.17440107859839232,0.8283654100836544,-0.11291296242147456,0.10795830431086437,0.8363395735579139,0.4009479284286499,0.13669228553771973,0.086713507771492,-0.03753234073519707,-0.05357145145535469,-0.02167350985109806,0.9967142343521118,0.9371989999635844
0,59,0,0.057233130592946505,0.06691273406123224,-0.11076917752400872,0.17458340976728146,0.8288888213007881,-0.11234768387798039,0.10823526769141252,0.8374179678184633,0.46171337366104126,0.12782913446426392,0.16210727393627167,-0.0369492806494236,-0.04830797389149666,-0.02011316455900669,0.9989827871322632,1.350037000008797
0,60,0,0.05724384222440702,0.06683121268331699,-0.10956396092597918,0.1749338476670466,0.8300060496254471,-0.11114874789081268,0.10876267404182499,0.8392405079235619,0.5229570269584656,0.11356725543737411,0.2435281127691269,-0.03619140014052391,-0.04168934002518654,-0.017499295994639397,0.9997065663337708,0.8916609999687353
0,61,0,0.05780613872776799,0.06638311076487086,-0.1069405153913425,0.17533822168567834,0.8318257350283683,-0.10910737876372625,0.10976996994864774,0.8419660733903718,0.5898799300193787,0.09551844000816345,0.3363748788833618,-0.03531934693455696,-0.03303983062505722,-0.014613932929933071,0.9999251961708069,1.1034510000058617
0,62,0,0.05975336228058369,0.06500437365971524,-0.10188713852561779,0.17520862022982553,0.8347136858579851,-0.10603395095615174,0.1112860496387084,0.8457716020532499,0.6660555005073547,0.06766412407159805,0.4479486346244812,-0.03224239870905876,-0.019952017813920975,-0.01071570347994566,0.9999851584434509,1.0069950000115568
0,63,0,0.3533364091057519,0.06303655287057308,-0.09408503473206302,0.17456151183234736,0.83949984224439,-0.1012572427875019,0.1129628075767866,0.8508032073827023,0.7493761777877808,0.02543196640908718,0.5742086172103882,-0.026168351992964745,-0.0010857093147933483,-0.006456197705119848,0.999997615814209,0.815386999988732
0,64,0,0.3539799073586766,0.061652823803637576,-0.08602061313288004,0.17454287140787741,0.8455172838660263,-0.09559671217583662,0.11471597794104649,0.8569239410534029,0.8179493546485901,-0.02205345407128334,0.6792207956314087,-0.01992449350655079,0.01786469854414463,-0.0020669668447226286,0.9999993443489075,1.1400549999507348
0,65,0,0.35485428946026365,0.06063307034405281,-0.07814966780502293,0.17495915540840892,0.8524721937745969,-0.08968739231950439,0.11655358339051557,0.8639630288024556,0.8643404245376587,-0.06608857959508896,0.7516201734542847,-0.014510596171021461,0.035461485385894775,0.005527024623006582,0.9999997615814209,0.8527030000209379
0,66,0,0.3560123655634406,0.059903925394438826,-0.07054817077278937,0.1756694333910097,0.8600846599937131,-0.0836272862273856,0.11837035473046217,0.8716705393837387,0.8956127762794495,-0.10680996626615524,0.7989877462387085,-0.010415924713015556,0.05363436043262482,0.015120616182684898,0.9999998807907104,0.8712669999795253
0,67,0,0.35745083143767037,0.05947135872444816,-0.06313904453770916,0.1765622217728494,0.8677785714076894,-0.077458854754993,0.12010844084885844,0.8798100369567822,0.9180523753166199,-0.1442824900150299,0.8290915489196777,-0.006893791723996401,0.07146666198968887,0.02701486647129059,0.9999999403953552,0.8618609999757609
0,68,0,0.06931506334423863,0.05930375286069539,-0.05497530328031904,0.17701002515898676,0.8746358824927155,-0.07107720158200719,0.12157738154280086,0.8882331614913039,0.9328078627586365,-0.18064428865909576,0.8429017066955566,-0.0061239637434482574,0.08419567346572876,0.027471255511045456,1.0,1.0656320000066444
0,69,0,0.061944013826438986,0.06876094135945517,-0.03792551962734871,0.18160002753579194,0.8733861855191263,-0.06432190938163153,0.12260691207921581,0.896861917527,0.9434175491333008,-0.21030709147453308,0.8457673788070679,-0.0054437085054814816,0.09185175597667694,0.02424289472401142,1.0,1.1206770000171673
0,70,0,0.03701380865711645,0.0933389794832218,-0.020056614440835938,0.18669322961936585,0.8473193077038362,-0.057302046603946215,0.12342606080530863,0.9049579078274169,0.915239155292511,-0.11843599379062653,0.7356540560722351,0.002405335195362568,0.11574333906173706,-0.07550369948148727,0.999998152256012,0.9827970000060304
0,71,0,0.030020294920472146,0.11494482405720279,-0.011443977595505894,0.18935584254633286,0.8253706971964775,-0.05036048502196991,0.12420535070485393,0.9117027969049907,0.7839965224266052,-0.21315833926200867,0.5364786386489868,0.02187541499733925,0.10910801589488983,-0.04333765059709549,0.953123152256012,0.7245459999580817
0,72,0,0.027328938033434048,0.11603788846888483,-0.011653988427396218,0.18930363525052768,0.8275216537807351,-0.04382046377413387,0.12360789444196026,0.9176003919140959,0.3978174924850464,-0.14859779179096222,0.3701026439666748,0.0020399843342602253,0.050697457045316696,-0.0801539197564125,-0.8772223591804504,1.1212869999894792
0,73,0,0.024415453720997883,0.11889929712494755,-0.011851787367973236,0.18924716684306986,0.8287899027320695,-0.03743983696925944,0.12201076815876971,0.9234554258456853,0.46623679995536804,-0.1345161497592926,0.4100351631641388,-0.0009202321525663137,0.05483826622366905,-0.08148910105228424,-0.8490883708000183,1.2521529999958148
0,74,0,0.021588055036353884,0.12292681695845775,-0.011954955633342689,0.1892176065763863,0.8293968601631059,-0.03098750668859377,0.12018198576436986,0.9293110602898492,0.47426727414131165,-0.12395279854536057,0.4132815897464752,-0.0012722446117550135,0.05706649646162987,-0.07802196592092514,-0.9318450689315796,1.0155879999729223
0,75,0,0.019032309079630938,0.12754377450124618,-0.01200546255168277,0.18920320609749902,0.8296897538191323,-0.024740895091152515,0.1183393628920039,0.9349681414312361,0.43924590945243835,-0.11158762872219086,0.3856221139431,0.0005273557617329061,0.05665578320622444,-0.07069525867700577,-0.9862096309661865,1.016399000036472
0,76,0,0.016796611503332826,0.1323992293072055,-0.012029671234067509,0.18919637680591017,0.829834655570492,-0.018820918174958443,0.116609045841509,0.940353949223656,0.4015255868434906,-0.0931662917137146,0.3601410686969757,0.002245799172669649,0.05412738397717476,-0.060330480337142944,-0.9980551600456238,0.7755029999998442
0,77,0,0.014872904088906791,0.13728413138609794,-0.012041619044739531,0.18919298763223127,0.8299066817294659,-0.01325751672484701,0.11506304606542878,0.945449773632744,0.3645547032356262,-0.07572144269943237,0.3314454257488251,0.002315633464604616,0.050431907176971436,-0.04088439419865608,-0.9997650980949402,1.0121880000042438
0,78,0,0.013267789574518697,0.1419517524585785,-0.012047319425360086,0.18919143607731528,0.8299428591205078,-0.00815322939533731,0.11380345665546218,0.9501584514851835,0.3254885971546173,-0.0557357594370842,0.29842516779899597,0.0015714118489995599,0.05068768188357353,-0.012039517052471638,-0.9999725222587585,1.0884700000133307
0,79,0,0.011968864070861451,0.14617295507129233,-0.012050134312044335,0.18919066906461832,0.8299609265705198,-0.003586305916710192,0.112929919713031,0.9543763376396585,0.28424134850502014,-0.03437818959355354,0.25837165117263794,0.00219303579069674,0.051311857998371124,0.01817801035940647,-0.9999966621398926,0.7824439999808419
0,80,0,0.010940929477396878,0.1498156183308133,-0.0120515311931454,0.18919028559123688,0.8299699469553987,0.00046461351357138334,0.11243429793052928,0.9580190936755302,0.2459266483783722,-0.011994684115052223,0.21069377660751343,0.002543204464018345,0.050785623490810394,0.044303879141807556,-0.9999995827674866,0.8907960000215098
0,81,0,0.010142394818617274,0.15281261925549056,-0.012052224321760969,0.18919009389906538,0.8299744514557191,0.004048704953543774,0.11230741644052888,0.9610527127617107,0.21463726460933685,0.014313231222331524,0.16502803564071655,0.002206286648288369,0.05054159089922905,0.07298757880926132,-0.9999999403953552,0.796315999991748
0,82,0,0.009539798105423393,0.15510295157979953,-0.012052568215547519,0.189189998093721,0.8299767010977327,0.00719607622622334,0.11260603011402821,0.9634731846634256,0.18097269535064697,0.04425167664885521,0.11986043304204941,0.004632824566215277,0.048458389937877655,0.0975179523229599,-1.0,1.051882000012938
0,83,0,0.009086482834474519,0.15677305734495792,-0.012052738828621925,0.18918995021745338,0.8299778246748923,0.00997029916472469,0.1132545560564517,0.9653535729477731,0.1604340821504593,0.06290215253829956,0.08934499323368073,0.007292869500815868,0.04766720533370972,0.11083591729402542,-1.0,0.9146280000322804
0,84,0,0.008735534319714367,0.15800407608795783,-0.012052823471353735,0.18918992629466835,0.8299783858578628,0.01244062016775889,0.11409640531161223,0.9668225394979584,0.14457973837852478,0.07253674417734146,0.06976978480815887,0.008402097038924694,0.047230761498212814,0.11921045184135437,-1.0,0.8334949999948549
0,85,0,0.008454385263584874,0.15893870995417916,-0.012052865462969901,0.18918991434179752,0.8299786661513668,0.01465811752864854,0.1150310332222721,0.9679949596120313,0.13117854297161102,0.0782100111246109,0.05568182095885277,0.00883524864912033,0.04631410166621208,0.12401742488145828,-1.0,0.9071700000049532
0,86,0,0.008222059232062729,0.15966614984506092,-0.012052886295124956,0.18918990836998711,0.8299788061507218,0.01666768580738034,0.11602066832147777,0.9689560361388528,0.11986434459686279,0.08218536525964737,0.045944321900606155,0.00927041657269001,0.0447118915617466,0.12647970020771027,-1.0,0.8986450000065815
0,87,0,0.008025538087176487,0.16023971184361724,-0.012052896630020151,0.18918990538656033,0.8299788760772943,0.01850425161046699,0.11705450461763775,0.9697626730604972,0.10990913957357407,0.08465876430273056,0.03805423527956009,0.00977084506303072,0.042501483112573624,0.1282995641231537,-1.0,0.8235589999685544
0,88,0,0.007858042292287848,0.1606831541696354,-0.012052901757205426,0.18918990389616444,0.8299789110042735,0.02018770010869569,0.11813239502109767,0.9704440314352797,0.1009102314710617,0.08671683818101883,0.03119630739092827,0.010318941436707973,0.04025781899690628,0.13054247200489044,-1.0,0.9330419999855621
0,89,0,0.007716896050655975,0.16099841628350497,-0.012052904300832251,0.1891899031516629,0.82997892844972,0.021724951383744036,0.11926416114577702,0.9710106167898763,0.09213390946388245,0.08934734761714935,0.024296710267663002,0.010935459285974503,0.03820733353495598,0.13412396609783173,-1.0,0.8105179999802203
0,90,0,0.007599747444586258,0.16118919982236934,-0.012052905562745289,0.18918990277977854,0.8299789371634735,0.023124816735561896,0.12044747665322368,0.971467328360469,0.08389976620674133,0.09157280623912811,0.01750335469841957,0.01142922043800354,0.03613908588886261,0.13775482773780823,-1.0,0.8711220000350295
