expert_start_step,rollout_step,success,reward,eef_nut_distance,nut_x,nut_y,nut_z,eef_x,eef_y,eef_z,action_dx,action_dy,action_dz,action_rx,action_ry,action_rz,action_gripper,latency_ms
100,12,0,0.13322734996223157,0.1959661797209025,0.2608707391125223,0.11592577982730723,0.940705338318449,0.0718348999426003,0.09991367269027947,0.8915951812350026,-0.6672914624214172,0.38242486119270325,-0.5464082360267639,0.018864978104829788,-0.05622120574116707,0.15631221234798431,0.9999987483024597,0.986147000006099
100,13,0,0.13476011069296606,0.20427735697040394,0.2599883312007273,0.11580070514056288,0.93791746673846,0.06305539919720192,0.10487281759173445,0.884745668414265,-0.7141466736793518,0.4196576178073883,-0.5656017661094666,0.022923698648810387,-0.05032322555780411,0.1626717746257782,0.9999983906745911,0.9908690000060005
100,14,0,0.13609684695025834,0.21365611275260657,0.2591838555521739,0.11572998160024034,0.9356189370140495,0.05361526291039443,0.11049378925564525,0.8776269502782679,-0.7677527666091919,0.4774063229560852,-0.5936013460159302,0.03278480842709541,-0.04735397547483444,0.1607009470462799,0.9999972581863403,1.014683999997601
100,15,0,0.13887002443940646,0.2228029440131436,0.2575254988817027,0.11561447218403081,0.9327217126165367,0.04367112299489513,0.11686744476880045,0.8702246100061769,-0.7934921383857727,0.5530327558517456,-0.6152824759483337,0.04513336345553398,-0.04396865889430046,0.14102599024772644,0.9999961853027344,2.6171380000050704
100,16,0,0.14262686939238858,0.23207403612025143,0.2551943778303322,0.11556306912240061,0.9301951384504193,0.03333465611649836,0.12405736465066582,0.8626342839140648,-0.8259879350662231,0.6231899857521057,-0.6224905848503113,0.05903065949678421,-0.04399760067462921,0.12530696392059326,0.9999949932098389,0.9399120000068706
100,17,0,0.14628715681808946,0.24218240513565512,0.25275345250069703,0.1154977692945484,0.9283456437077355,0.02255215021752419,0.13230666062597687,0.8550166661024934,-0.8552616238594055,0.6833242177963257,-0.6189166307449341,0.07555685937404633,-0.04491902142763138,0.13600566983222961,0.9999930262565613,0.8340610000061588
100,18,0,0.14560613368292186,0.2563992184532432,0.2531235324255296,0.11559410170640663,0.928572649706493,0.011294013673318021,0.1415307248051678,0.8474164135583048,-0.8738015294075012,0.7237921357154846,-0.613091766834259,0.0876774713397026,-0.041578568518161774,0.15217553079128265,0.9999899864196777,1.5037339999963706
100,19,0,0.14546058077285468,0.27076849937052727,0.25321388373353176,0.11561483514882047,0.9286393638966853,-0.00010108023899391139,0.1508707570061891,0.8397341938954285,-0.868452787399292,0.7248866558074951,-0.627324640750885,0.08842106908559799,-0.04239730164408684,0.1376141607761383,0.9999909996986389,2.768179999989684
100,20,0,0.14545190986634857,0.2852305338872623,0.2532193732157284,0.11561606456805623,0.9286448828144453,-0.011403916180482896,0.15998575136678003,0.8318858880691254,-0.8648180365562439,0.7293736934661865,-0.6378819346427917,0.08979205042123795,-0.043767184019088745,0.1234181746840477,0.9999914765357971,1.2920470000068462
100,21,0,0.14544942278238682,0.29038031066541586,0.25322081110214123,0.11561635270167599,0.9286476792256058,-0.015356189739432868,0.1677993951614895,0.8313643326511492,-0.8647421598434448,0.7322442531585693,-0.6613608598709106,0.09037738293409348,-0.04404463618993759,0.10782912373542786,0.9999919533729553,1.1315320000022666
100,22,0,0.14544704683802226,0.29315938348579085,0.2532221755424202,0.11561662559348898,0.9286500983141369,-0.017564187346519548,0.17440890944877296,0.832938880799009,-0.8840785622596741,0.6989175081253052,-0.645871639251709,0.09117262065410614,-0.03964699059724808,0.10240386426448822,0.9998879432678223,1.549002000004407
100,23,0,0.14544473945767777,0.2959199677787211,0.25322350108612757,0.11561689115873662,0.9286521939764788,-0.019679543332218746,0.1800670883021702,0.8341073487149313,-0.9019911289215088,0.6450884342193604,-0.6148083806037903,0.09251783043146133,-0.03468066081404686,0.09985250234603882,0.9974542260169983,1.2595830000066144
100,24,0,0.1454425129520507,0.2985877519820212,0.25322478024226125,0.11561714738909035,0.9286539987475356,-0.021728443306721364,0.18496285533669543,0.8351310428332487,-0.9137468338012695,0.5923115611076355,-0.581291139125824,0.09449313580989838,-0.02943548746407032,0.09517589956521988,0.9593765735626221,1.2982660000062651
100,25,0,0.14544036189067344,0.30125049311108837,0.2532260160117974,0.11561739480613646,0.9286555446055971,-0.023800172544600783,0.18945353607528986,0.8361537895083533,-0.9200297594070435,0.5447639226913452,-0.5388891100883484,0.09447790682315826,-0.023593740537762642,0.08933025598526001,0.6122385859489441,1.3055309999998599
100,26,0,0.14543827828382572,0.30394789627892277,0.25322721297064815,0.11561763432996498,0.9286568604890141,-0.025930774715656392,0.19364898123627722,0.837189650717957,-0.9245461821556091,0.49787160754203796,-0.4950595498085022,0.09633663296699524,-0.015280979685485363,0.08588108420372009,-0.38142645359039307,1.2915769999892746
100,27,0,0.14543625457895765,0.30674046367021174,0.2532283754605231,0.11561786684465276,0.9286579721225015,-0.0282193905773106,0.1975496088682428,0.838302802409257,-0.927907407283783,0.4415533244609833,-0.4457279145717621,0.09887903928756714,-0.008717644028365612,0.08505170792341232,-0.900449812412262,1.847804999997038
100,28,0,0.1454342840299956,0.3109601047033392,0.25322950736183286,0.11561809314166566,0.92865890231434,-0.03206724399385057,0.20055906892180114,0.8387312590864459,-0.9310248494148254,0.3749931752681732,-0.3947752118110657,0.10159747302532196,-0.0033317755442112684,0.08429071307182312,-0.9876193404197693,1.2436259999901722
100,29,0,0.14543236066203613,0.31671096090230927,0.2532306121117478,0.11561831392208043,0.9286596712876067,-0.03721321751609559,0.20446199779112267,0.8389099391244742,-0.9316590428352356,0.3346179723739624,-0.3646790385246277,0.10280809551477432,-0.004141478333622217,0.07838242501020432,-0.9957360029220581,1.0958710000039673
100,30,0,0.14543047918705365,0.3230703943699116,0.2532316927523497,0.11561852980625509,0.9286602969806911,-0.04297665507473534,0.2082981294580618,0.8389631052506284,-0.9323071241378784,0.2969802916049957,-0.34747302532196045,0.1036212220788002,-0.006144975312054157,0.0701962560415268,-0.9981467723846436,1.1012320000105547
100,31,0,0.14542863492270255,0.32921796700791467,0.25323275197729145,0.11561874134337267,0.9286607953122477,-0.04864329901784347,0.21189210186367805,0.8392921224423074,-0.9324931502342224,0.26114222407341003,-0.3328413963317871,0.10434212535619736,-0.008731717243790627,0.06284083425998688,-0.9991157650947571,0.9943149999998013
100,32,0,0.14542682372045568,0.3352755234737729,0.25323379217312986,0.11561894901991036,0.9286611804140469,-0.05433617911028047,0.2152143956371304,0.8398291117763581,-0.9331403970718384,0.21790970861911774,-0.3131922483444214,0.10514943301677704,-0.01270497776567936,0.057595834136009216,-0.9996597766876221,1.4594560000062984
100,33,0,0.14542504190271954,0.3413800800445637,0.25323481545550053,0.11561915326704879,0.9286614648357994,-0.060225579779024464,0.21817304454383182,0.8405386014311309,-0.9336827397346497,0.16477610170841217,-0.28786519169807434,0.10594289004802704,-0.017987754195928574,0.054106809198856354,-0.999890923500061,1.2142640000121219
100,34,0,0.14542328620779887,0.34787466923713034,0.25323582370077913,0.11561935446715156,0.9286616597255651,-0.06669518780537129,0.22059282234472283,0.8412459608194145,-0.933924674987793,0.10279406607151031,-0.2543478012084961,0.10608165711164474,-0.024600138887763023,0.04915118217468262,-0.999968409538269,1.1064739999966378
100,35,0,0.14542155374164292,0.3545782802739389,0.2532368185738408,0.11561955295944205,0.9286617749888677,-0.07362480103295681,0.2223730502956002,0.8421116203007102,-0.9334719777107239,0.04149512201547623,-0.2180408239364624,0.10654604434967041,-0.030499551445245743,0.04504378139972687,-0.9999906420707703,0.8861700000011297
100,36,0,0.14541984193546478,0.3618979591653971,0.2532378015524414,0.11561974904498672,0.9286618194291846,-0.08144902439365911,0.22329776619483663,0.8428695936224098,-0.933201789855957,-0.028932606801390648,-0.17707161605358124,0.10741480439901352,-0.036459363996982574,0.04179831221699715,-0.9999975562095642,1.0177389999910247
100,37,0,0.1454181485084531,0.369917756456027,0.2532387739486693,0.11561994299107665,0.9286618008721195,-0.09025287627843465,0.22329348971528792,0.843461800276166,-0.9328797459602356,-0.08675066381692886,-0.1423104852437973,0.1079237088561058,-0.04134828969836235,0.038569848984479904,-0.9999991655349731,1.0028070000061007
100,38,0,0.1454164714349202,0.3783966674414677,0.2532397369278444,0.11562013503508656,0.9286617262752442,-0.09974828379994369,0.2224934887923555,0.8440355990439867,-0.9324435591697693,-0.13222385942935944,-0.11021596193313599,0.10907293856143951,-0.045808687806129456,0.03494391590356827,-0.9999996423721313,1.1732529999903818
100,39,0,0.14541480891532424,0.38721200808811107,0.25324069152518924,0.11562032538787712,0.9286616018253419,-0.109769570451073,0.22101341267169433,0.8447033618465374,-0.9318311214447021,-0.17358534038066864,-0.07398848980665207,0.11060868948698044,-0.050274740904569626,0.03285042941570282,-0.9999998211860657,1.119995999999901
100,40,0,0.14541315935067634,0.39609070324886714,0.2532416386605522,0.11562051423679875,0.9286614330245463,-0.11981757675667232,0.2190893706144857,0.8449424820495096,-0.9308210015296936,-0.21388408541679382,-0.02975599840283394,0.11323028057813644,-0.05572696030139923,0.03233855217695236,-0.9999999403953552,1.0920160000011947
100,41,0,0.1454115213199212,0.4016306425935455,0.2532425791514202,0.11562070174834584,0.9286612247667012,-0.1263873363903218,0.21812450381234902,0.8469221835544519,-0.9286320209503174,-0.23575061559677124,-0.00045966284233145416,0.11559287458658218,-0.05952979251742363,0.03181072324514389,-0.9999999403953552,1.0478030000058425
100,42,0,0.14540989355992504,0.40797543798537445,0.25324351372443155,0.11562088807050405,0.928660981405072,-0.13400512525471103,0.21671281672895926,0.8495226748255551,-0.926124632358551,-0.23436841368675232,-0.003193019423633814,0.11633133143186569,-0.06121640279889107,0.028729546815156937,-0.9999999403953552,1.6166159999926322
100,43,0,0.14540827494776198,0.414366984558365,0.25324444302556637,0.11562107333482816,0.9286607068124234,-0.14170376970785817,0.21500190256862167,0.8522450151550842,-0.922664999961853,-0.23622380197048187,0.005755568854510784,0.11781296133995056,-0.06293343752622604,0.026938404887914658,-0.9999999403953552,0.9198169999962147
100,44,0,0.14540666448502026,0.42071163804166756,0.2532453676291751,0.115621257658282,0.9286604044343455,-0.14933392056074565,0.21311760387179823,0.8550216810667178,-0.9191217422485352,-0.23806129395961761,0.016947457566857338,0.11941161006689072,-0.06466136127710342,0.02567417547106743,-0.9999999403953552,1.0344460000055733
100,45,0,0.14540506128389424,0.42698875760667954,0.2532462880459796,0.1156214411448692,0.9286600773365985,-0.15686437309764992,0.21110581907455123,0.8578689881359618,-0.9154412150382996,-0.23884253203868866,0.02798299491405487,0.120934396982193,-0.066340371966362,0.024722186848521233,-0.9999999403953552,7.204751999992709
100,46,0,0.1454034645548503,0.43318946551560483,0.2532472047301686,0.11562162388707893,0.9286597282471623,-0.16428444990390131,0.20897149574909002,0.8607905022638256,-0.9116877317428589,-0.23988303542137146,0.0394810251891613,0.12224742025136948,-0.06813117861747742,0.02226136066019535,-0.9999999403953552,1.1422720000098252
100,47,0,0.14540187359568685,0.4393099783885403,0.25324811808569175,0.1156218059671682,0.9286593595935944,-0.17158979556162257,0.20671701671980783,0.8637928287978983,-0.907595157623291,-0.24100446701049805,0.05178308114409447,0.1236196830868721,-0.06980369240045547,0.019147349521517754,-0.9999999403953552,0.9887570000017831
100,48,0,0.1454002877818241,0.44535552387238586,0.25324902847184527,0.11562198745829992,0.9286589735362276,-0.17878115853583004,0.204348080779691,0.866859778382212,-0.903870165348053,-0.24314703047275543,0.058703742921352386,0.1248939037322998,-0.07147666066884995,0.01589822582900524,-0.9999999403953552,1.422614000006206
100,49,0,0.14539870655768397,0.45133388729010876,0.25324993620823116,0.11562216842555302,0.928658571997673,-0.18586110940819495,0.20187086246453745,0.8699650441549951,-0.8999733328819275,-0.24588727951049805,0.06493169814348221,0.1262308806180954,-0.07330053299665451,0.012780026532709599,-0.9999999403953552,1.2593039999870825
100,50,0,0.14539712942903626,0.457251606812994,0.2532508415791604,0.11562234892681929,0.9286581566890496,-0.19283363800538678,0.19929409386115948,0.8731000060134622,-0.8958654403686523,-0.24841323494911194,0.07134740799665451,0.1276547610759735,-0.0751945748925209,0.009725547395646572,-0.9999999403953552,1.2241299999971034
100,51,0,0.14539555595620035,0.46311294009680604,0.2532517448375636,0.11562252901360003,0.9286577291333045,-0.19970104328127225,0.196628920543438,0.8762618175390259,-0.8917363286018372,-0.2500438690185547,0.07741896063089371,0.1290711611509323,-0.0771859735250473,0.0067245932295918465,-0.9999999403953552,0.9252640000028123
100,52,0,0.14539398574800305,0.46892091298898264,0.2532526462084671,0.11562270873171375,0.9286572906859499,-0.20646525686607697,0.19388164998750015,0.8794453983763821,-0.8877406120300293,-0.2509622275829315,0.08324909210205078,0.13002656400203705,-0.0790831446647644,0.0038548125885427,-0.9999999403953552,1.2148970000112058
100,53,0,0.14539241845641415,0.4746781032596524,0.253253545892079,0.11562288812192495,0.9286568425535058,-0.21312900670372056,0.19105150603641846,0.8826444534836383,-0.8835321664810181,-0.2518206536769867,0.08892663568258286,0.13050775229930878,-0.0808502733707428,0.0010324917966499925,-0.9999999403953552,1.133314000000496
100,54,0,0.14539085377177408,0.48039318792725744,0.25325444406653447,0.11562306722050303,0.9286563858099042,-0.2197009723251687,0.18814142891646396,0.8858559614008199,-0.879239022731781,-0.2527233362197876,0.09475313872098923,0.1309216469526291,-0.08253549039363861,-0.0013962378725409508,-0.9999999403953552,1.286954999997647
100,55,0,0.14538929141855425,0.4860743306575513,0.25325534089033475,0.11562324605971905,0.9286559214110822,-0.22618948312087506,0.18515627310443822,0.8890822710481843,-0.8748570084571838,-0.2536303997039795,0.10111812502145767,0.1314510703086853,-0.08427954465150833,-0.0038378944154828787,-0.9999999403953552,4.327387000003569
100,56,0,0.14538773115158696,0.4917268927328032,0.25325623650451584,0.11562342466828737,0.9286554502079621,-0.23260042698936986,0.18209896636008707,0.8923285740412912,-0.8703761696815491,-0.25480175018310547,0.10783001780509949,0.13208812475204468,-0.08606014400720596,-0.006268775090575218,-0.9999999403953552,1.0481719999972938
100,57,0,0.14538617275271415,0.4973568645165892,0.2532571310345767,0.1156236030717582,0.9286549729580033,-0.23894081634445022,0.17896795828173656,0.8956016230418804,-0.8658028841018677,-0.2565705180168152,0.11532656103372574,0.13270121812820435,-0.08780817687511444,-0.008627386763691902,-0.9999999403953552,0.8718929999957936
100,58,0,0.14538461602780678,0.5029717472697737,0.25325802459219354,0.11562378129286678,0.9286544903354766,-0.24521876842712664,0.17576258491815758,0.8989090760451763,-0.8610493540763855,-0.2582894265651703,0.12329057604074478,0.13326998054981232,-0.08951885998249054,-0.010798783041536808,-0.9999999403953552,5.6490509999918
100,59,0,0.14538306080411414,0.5085788455614927,0.2532589172767448,0.11562395935184396,0.9286540029406121,-0.251441595439991,0.17248510804279465,0.9022599811616161,-0.85597825050354,-0.2599482834339142,0.1322149783372879,0.13380353152751923,-0.09140476584434509,-0.012432767078280449,-0.9999999403953552,3.273770000006948
100,60,0,0.14538150692790575,0.514184602748845,0.2532598091766678,0.11562413726669232,0.9286535113077328,-0.25761604488337364,0.1691319402990174,0.9056625901199078,-0.8507518768310547,-0.2624877393245697,0.1415058970451355,0.13438288867473602,-0.09332303702831268,-0.014117872342467308,-0.9999999403953552,1.2002450000068166
100,61,0,0.14537995426237563,0.5197944053494806,0.25326070037066384,0.11562431505343172,0.9286530159124989,-0.2637478669050462,0.16569412903605654,0.9091240905994395,-0.8453944325447083,-0.2657220661640167,0.15149128437042236,0.13494308292865753,-0.09525792300701141,-0.016096651554107666,-1.0,1.230023000005076
100,62,0,0.1453784026857765,0.5254171599985513,0.2532615909287723,0.11562449272631792,0.9286525171783524,-0.2698459537233571,0.16216175430454502,0.9126533911471172,-0.8400468230247498,-0.2700251042842865,0.16221417486667633,0.13548491895198822,-0.09717690944671631,-0.01812116615474224,-1.0,1.23093100000915
100,63,0,0.1453768520897597,0.5310651105643699,0.25326248091332504,0.11562467029803693,0.9286520154822516,-0.27592215400074427,0.158522240421863,0.9162595860561462,-0.8349464535713196,-0.2758468687534332,0.1732596755027771,0.13609185814857483,-0.09925179928541183,-0.020150452852249146,-1.0,0.9178610000049048
100,64,0,0.14537530237790083,0.5367522104136427,0.25326337037979446,0.11562484777987775,0.9286515111597771,-0.2819897373957206,0.15475742845518944,0.9199516760880906,-0.8301334381103516,-0.28359827399253845,0.18494583666324615,0.1367187201976776,-0.10144231468439102,-0.02239857241511345,-1.0,1.297273999995241
100,65,0,0.14537375346438502,0.542498440641451,0.2532642593775503,0.11562502518188648,0.928651004509676,-0.2880672537677243,0.1508477165938935,0.923740507187832,-0.8254868388175964,-0.2934759259223938,0.19729210436344147,0.13753223419189453,-0.10367009788751602,-0.02473689801990986,-1.0,0.9306879999968487
100,66,0,0.1453722052728392,0.5483279409357735,0.25326514795053107,0.11562520251300296,0.9286504957979056,-0.2941763361527161,0.1467753044418058,0.9276388419417818,-0.8210100531578064,-0.30517086386680603,0.21042875945568085,0.1385449916124344,-0.10599349439144135,-0.02716200053691864,-1.0,1.032005999988428
100,67,0,0.1453706577352927,0.5542683734376802,0.2532660361378417,0.11562537978118267,0.9286499852612337,-0.30034093358466135,0.14252680078806362,0.9316610342030365,-0.8165244460105896,-0.31819015741348267,0.22446012496948242,0.13960587978363037,-0.10833632946014404,-0.029407011345028877,-1.0,1.246719999997481
100,68,0,0.14536911079125114,0.5603496535242427,0.2532669239742868,0.11562555699350514,0.9286494731104419,-0.3065863592460307,0.1380890485673298,0.9358207364916346,-0.8123676776885986,-0.3330029249191284,0.238872230052948,0.14055438339710236,-0.11087746173143387,-0.031314484775066376,-1.0,1.7412069999949153
100,69,0,0.1453675643868751,0.5666098285872736,0.25326781149084293,0.11562573415627016,0.9286489595331802,-0.31294540936105153,0.1334430115625507,0.9401307281273936,-0.808568000793457,-0.3507887125015259,0.2537703514099121,0.14139671623706818,-0.11337433755397797,-0.03295699879527092,-1.0,2.491835999990144
100,70,0,0.145366018474246,0.5730982008930241,0.25326869871508056,0.11562591127508379,0.9286484446965048,-0.3194611464461292,0.12856485307200657,0.9446063929861079,-0.8052851557731628,-0.37177878618240356,0.2696646749973297,0.1420484334230423,-0.11556804180145264,-0.03470207005739212,-1.0,1.369513000000211
100,71,0,0.14536447301071545,0.5798833386738287,0.2532695856715389,0.11562608835493465,0.9286479287491376,-0.326194095352455,0.12343958103484101,0.9492750511313401,-0.8027551174163818,-0.3955342173576355,0.28830257058143616,0.1432386189699173,-0.11761238425970078,-0.03606975078582764,-1.0,1.3300720000017918
100,72,0,0.14536292795832523,0.5870552901046585,0.25327047238205924,0.1156262654002618,0.9286474118234792,-0.33322439027202977,0.11807078677200096,0.9541761022616739,-0.8012726902961731,-0.42196956276893616,0.3088742792606354,0.14495156705379486,-0.11945949494838715,-0.03579827398061752,-1.0,1.1520689999997558
100,73,0,0.14536138328329093,0.5904985512653381,0.2532713588660819,0.11562644241501531,0.9286468940374005,-0.33644058471069216,0.11231404796406039,0.9589353521092154,-0.8004302382469177,-0.45151135325431824,0.3323178291320801,0.14669860899448395,-0.12093102186918259,-0.03470500558614731,-1.0,1.88936099999637
100,74,0,0.14535983895554236,0.5914642126508529,0.2532722451409108,0.1156266194027099,0.9286463754958358,-0.33707863084331474,0.1067336504290683,0.96381273974045,-0.8071120381355286,-0.499345988035202,0.37021127343177795,0.14750610291957855,-0.12133961915969849,-0.03129470348358154,-1.0,0.7656260000032944
100,75,0,0.14535829494831598,0.5925546461897931,0.2532731312219479,0.11562679636647288,0.9286458562922035,-0.3377041833957794,0.10062012743136317,0.9691627936863696,-0.8186864852905273,-0.5565816760063171,0.4162452816963196,0.14706581830978394,-0.12220792472362518,-0.027150973677635193,-1.0,0.909251999999583
100,76,0,0.14535675123779046,0.5939549556091065,0.2532740171229026,0.11562697330908699,0.9286453365096684,-0.3384608014875538,0.0937463785942041,0.9750525914553021,-0.833191990852356,-0.6151314973831177,0.45378443598747253,0.14683501422405243,-0.12467574328184128,-0.02438606321811676,-1.0,0.9725110000005088
100,77,0,0.1453552078027626,0.5959884035670056,0.25327490285597853,0.11562715023302787,0.9286448162222682,-0.3396340917120911,0.08613810722865167,0.9814794420779949,-0.8482943773269653,-0.6726161241531372,0.4796980023384094,0.1445923000574112,-0.129472017288208,-0.01684527099132538,-1.0,1.005739000007111
100,78,0,0.14535366462436003,0.5991778102182032,0.25327578843203846,0.11562732714049827,0.9286442954959144,-0.3417077458470426,0.0776132979599326,0.988339988641348,-0.863185465335846,-0.724789559841156,0.5040052533149719,0.1460411101579666,-0.1360938400030136,-0.01097818836569786,-1.0,0.9313080000055152
100,79,0,0.14535212168578449,0.6034357927600023,0.25327667386075214,0.1156275040334578,0.928643774389283,-0.34456173398482315,0.06808554918005155,0.9954551253506028,-0.8746126294136047,-0.7671576738357544,0.5161459445953369,0.14918430149555206,-0.1456223875284195,-0.002260379260405898,-1.0,0.776096999999254
100,80,0,0.14535057897208406,0.6096416635654577,0.25327755915072736,0.11562768091364975,0.928643252954609,-0.34908335651747197,0.05795574649929366,1.0027933251806926,-0.8847284913063049,-0.8029651641845703,0.5256457924842834,0.15266218781471252,-0.15340431034564972,0.009929260239005089,-1.0,0.8622370000068713
100,81,0,0.14534903646994934,0.6172728988394073,0.253278444309627,0.11562785778262485,0.9286427312383931,-0.35474723158888194,0.04723104412962152,1.0102054983069695,-0.892740786075592,-0.8320642113685608,0.5346173644065857,0.15462329983711243,-0.16208982467651367,0.02565687894821167,-1.0,0.9345469999999523
100,82,0,0.1453474941675335,0.6268156030391876,0.25327932934427283,0.11562803464176254,0.9286422092820312,-0.36207885658298644,0.03618694532741041,1.0176434258705824,-0.899587094783783,-0.8578802347183228,0.5465441942214966,0.15653444826602936,-0.1681899130344391,0.03927060216665268,-1.0,0.7858139999967761
100,83,0,0.14534595205429113,0.6377931349253942,0.25328021426073793,0.11562821149228969,0.9286416871223726,-0.3706319372313708,0.024886132598721945,1.0249722912755896,-0.9052822589874268,-0.8799146413803101,0.5571527481079102,0.1598455309867859,-0.17464882135391235,0.05160915106534958,-1.0,0.95057400000087
100,84,0,0.14534441012083504,0.6507579473804865,0.25328109906442914,0.11562838833529743,0.928641164792221,-0.38108124948150573,0.013845556382976,1.0321330579332562,-0.9102909564971924,-0.8978731632232666,0.5647052526473999,0.16162844002246857,-0.17737531661987305,0.061844371259212494,-1.0,0.9137010000017654
100,85,0,0.14534286835880886,0.6661578552120716,0.2532819837601606,0.11562856517175606,0.9286406423207771,-0.3941209511467142,0.004206155089734362,1.039188254082524,-0.9180306196212769,-0.9100533127784729,0.5650778412818909,0.15938909351825714,-0.17949901521205902,0.06813085079193115,-1.0,0.7762510000048906
100,86,0,0.14534132676077427,0.6790882565083135,0.2532828683522181,0.11562874200252837,0.9286401197340336,-0.40413991507356284,-0.00833145301679769,1.0452163351940087,-0.9269552826881409,-0.920516848564148,0.5549901723861694,0.15896683931350708,-0.18135127425193787,0.07452519983053207,-1.0,0.782923000002711
100,87,0,0.14533978532010916,0.6941082015190619,0.25328375284441806,0.11562891882838144,0.9286395970551279,-0.416665771309174,-0.01894098503752624,1.0504787183418585,-0.9357970952987671,-0.927588701248169,0.5425899624824524,0.16027836501598358,-0.17952510714530945,0.08615285903215408,-1.0,0.7326929999891263
100,88,0,0.14533824403091838,0.7029752848352774,0.25328463724015887,0.11562909564999718,0.9286390743046543,-0.4233986345334535,-0.028182893969479074,1.053507454740561,-0.941820502281189,-0.9331294298171997,0.5283678770065308,0.16323916614055634,-0.17671360075473785,0.09600763022899628,-1.0,1.0069639999983337
100,89,0,0.14533670288795383,0.705634666290603,0.25328552154246664,0.11562927246798169,0.9286385515009444,-0.42387972788421346,-0.03770450508758993,1.0545601934076927,-0.9466552138328552,-0.932569682598114,0.5258838534355164,0.16294792294502258,-0.1656874418258667,0.13436999917030334,-1.0,1.2030440000074805
100,90,0,0.14533516188654283,0.7099354339045056,0.25328640575403644,0.11562944928287353,0.9286380286603138,-0.42605767780942316,-0.04674235267348764,1.0556629646766176,-0.9482078552246094,-0.9228877425193787,0.5528703331947327,0.15611180663108826,-0.146696999669075,0.18807044625282288,-1.0,0.8783159999978807
